simulation_id,real_concentration_name_file,wind_speed,wind_dir_mean,stability_class,stability_index,RH,humidify,source_x,source_y,source_h,emission_rate,dispersion_model,gps_x,gps_y
595,sim_595_conc_real_2025-11-24.npy,2.82,-134.79,MODERATELY_STABLE,5,0.15,True,470.0,8.0,1.75,0.009317230459199195,PLUME,0.9418837675350702,0.01603206412825651
596,sim_596_conc_real_2025-11-24.npy,7.92,-135.08,NEUTRAL,4,0.19,True,67.0,453.0,3.72,0.006312866902323271,PLUME,0.1342685370741483,0.9078156312625251
597,sim_597_conc_real_2025-11-24.npy,5.25,-134.82,NEUTRAL,4,0.64,True,214.0,397.0,3.58,0.00721583103601622,PLUME,0.4288577154308617,0.7955911823647295
598,sim_598_conc_real_2025-11-24.npy,2.07,-134.9,VERY_STABLE,6,0.74,True,103.0,320.0,6.43,0.006667479515997671,PLUME,0.20641282565130262,0.6412825651302605
599,sim_599_conc_real_2025-11-24.npy,7.74,-135.0,NEUTRAL,4,0.0,False,331.0,230.0,4.49,0.008259816075199208,PLUME,0.6633266533066132,0.46092184368737477
600,sim_600_conc_real_2025-11-24.npy,4.71,-135.04,NEUTRAL,4,0.0,False,30.0,250.0,2.89,0.003579536336736996,PLUME,0.06012024048096192,0.501002004008016
601,sim_601_conc_real_2025-11-24.npy,7.56,-134.84,NEUTRAL,4,0.0,False,458.0,111.0,5.97,0.0014690512963304308,PLUME,0.9178356713426854,0.22244488977955912
602,sim_602_conc_real_2025-11-24.npy,4.16,-135.07,NEUTRAL,4,0.62,True,68.0,412.0,6.81,0.0063014266408175056,PLUME,0.13627254509018036,0.8256513026052105
603,sim_603_conc_real_2025-11-24.npy,3.87,-134.77,MODERATELY_STABLE,5,0.92,True,106.0,354.0,5.22,0.002268448052341884,PLUME,0.2124248496993988,0.7094188376753507
604,sim_604_conc_real_2025-11-24.npy,5.99,-135.53,VERY_UNSTABLE,1,0.03,True,70.0,382.0,5.69,0.009320587469405967,PLUME,0.1402805611222445,0.7655310621242485
605,sim_605_conc_real_2025-11-24.npy,6.91,-134.98,NEUTRAL,4,0.0,False,442.0,46.0,4.06,0.0013907408733692388,PLUME,0.8857715430861723,0.09218436873747494
606,sim_606_conc_real_2025-11-24.npy,4.81,-134.97,NEUTRAL,4,0.81,True,478.0,119.0,3.72,0.007383053969573101,PLUME,0.9579158316633266,0.23847695390781562
607,sim_607_conc_real_2025-11-24.npy,6.08,-135.42,NEUTRAL,4,0.0,False,302.0,31.0,9.91,0.01181440178544927,PLUME,0.6052104208416834,0.06212424849699399
608,sim_608_conc_real_2025-11-24.npy,6.75,-134.84,NEUTRAL,4,0.0,False,486.0,329.0,4.06,0.012012427065461554,PLUME,0.9739478957915831,0.6593186372745491
609,sim_609_conc_real_2025-11-24.npy,5.3,-134.75,NEUTRAL,4,0.57,True,416.0,406.0,4.91,0.007320714684469271,PLUME,0.8336673346693386,0.8136272545090181
610,sim_610_conc_real_2025-11-24.npy,3.51,-134.72,MODERATELY_STABLE,5,0.84,True,1.0,157.0,2.98,0.011789355251078321,PLUME,0.002004008016032064,0.31462925851703405
611,sim_611_conc_real_2025-11-24.npy,5.97,-134.87,NEUTRAL,4,0.0,False,326.0,333.0,3.24,0.006944359599125557,PLUME,0.6533066132264529,0.6673346693386774
612,sim_612_conc_real_2025-11-24.npy,1.53,-134.91,VERY_STABLE,6,0.77,True,355.0,7.0,5.54,0.0019851969691600073,PLUME,0.7114228456913828,0.014028056112224449
613,sim_613_conc_real_2025-11-24.npy,7.44,-134.93,NEUTRAL,4,0.15,True,450.0,181.0,8.67,0.00568471036469824,PLUME,0.9018036072144289,0.3627254509018036
614,sim_614_conc_real_2025-11-24.npy,4.08,-134.82,SLIGHTLY_UNSTABLE,3,0.89,True,44.0,310.0,4.33,0.012867851582625517,PLUME,0.08817635270541083,0.6212424849699398
615,sim_615_conc_real_2025-11-24.npy,4.57,-135.3,VERY_UNSTABLE,1,0.0,False,220.0,341.0,5.75,0.007307837143017342,PLUME,0.4408817635270541,0.6833667334669339
616,sim_616_conc_real_2025-11-24.npy,5.48,-134.59,NEUTRAL,4,0.0,False,182.0,393.0,8.09,0.007733417431534829,PLUME,0.36472945891783565,0.7875751503006012
617,sim_617_conc_real_2025-11-24.npy,2.19,-134.92,MODERATELY_UNSTABLE,2,0.0,False,427.0,442.0,3.34,0.007463150756266885,PLUME,0.8557114228456913,0.8857715430861723
618,sim_618_conc_real_2025-11-24.npy,7.27,-135.14,NEUTRAL,4,0.93,True,386.0,486.0,4.36,0.0118921506572886,PLUME,0.7735470941883767,0.9739478957915831
619,sim_619_conc_real_2025-11-24.npy,4.78,-134.85,NEUTRAL,4,0.0,False,139.0,327.0,5.35,0.007551268715634968,PLUME,0.2785571142284569,0.655310621242485
620,sim_620_conc_real_2025-11-24.npy,4.81,-134.9,NEUTRAL,4,0.0,False,378.0,42.0,5.79,0.006089263845559273,PLUME,0.7575150300601202,0.0841683366733467
621,sim_621_conc_real_2025-11-24.npy,1.65,-134.69,VERY_STABLE,6,0.0,False,115.0,471.0,4.96,0.01099933107609491,PLUME,0.23046092184368738,0.9438877755511023
622,sim_622_conc_real_2025-11-24.npy,6.02,-134.95,NEUTRAL,4,0.0,False,310.0,437.0,7.1,0.011455327102242382,PLUME,0.6212424849699398,0.875751503006012
623,sim_623_conc_real_2025-11-24.npy,1.67,-134.88,MODERATELY_STABLE,5,0.58,True,284.0,346.0,3.33,0.007512856726717491,PLUME,0.5691382765531062,0.6933867735470942
624,sim_624_conc_real_2025-11-24.npy,0.99,-134.93,VERY_STABLE,6,0.0,False,297.0,494.0,2.61,0.0037797988329062926,PLUME,0.5951903807615231,0.9899799599198397
625,sim_625_conc_real_2025-11-24.npy,7.53,-135.42,NEUTRAL,4,0.5,True,411.0,217.0,7.25,0.012278067792676813,PLUME,0.8236472945891784,0.4348697394789579
626,sim_626_conc_real_2025-11-24.npy,5.57,-134.82,NEUTRAL,4,0.0,False,410.0,313.0,6.3,0.009510966864141455,PLUME,0.8216432865731463,0.627254509018036
627,sim_627_conc_real_2025-11-24.npy,4.23,-134.87,NEUTRAL,4,0.49,True,37.0,348.0,4.15,0.0031194079686418514,PLUME,0.07414829659318638,0.6973947895791583
628,sim_628_conc_real_2025-11-24.npy,4.37,-135.23,SLIGHTLY_UNSTABLE,3,0.0,False,80.0,352.0,5.4,0.0020868775039945813,PLUME,0.16032064128256512,0.7054108216432866
629,sim_629_conc_real_2025-11-24.npy,7.17,-134.94,NEUTRAL,4,0.59,True,192.0,12.0,3.58,0.012321599730087316,PLUME,0.3847695390781563,0.02404809619238477
630,sim_630_conc_real_2025-11-24.npy,4.8,-134.88,NEUTRAL,4,0.19,True,11.0,480.0,9.64,0.013481903544012578,PLUME,0.022044088176352707,0.9619238476953907
631,sim_631_conc_real_2025-11-24.npy,5.96,-134.84,SLIGHTLY_UNSTABLE,3,0.0,False,405.0,393.0,9.59,0.011027985669768734,PLUME,0.811623246492986,0.7875751503006012
632,sim_632_conc_real_2025-11-24.npy,3.41,-134.92,MODERATELY_STABLE,5,0.0,False,247.0,38.0,6.14,0.0014828949680526359,PLUME,0.49498997995991983,0.07615230460921844
633,sim_633_conc_real_2025-11-24.npy,2.1,-135.02,MODERATELY_STABLE,5,0.11,True,321.0,475.0,4.07,0.01336476133067122,PLUME,0.6432865731462926,0.9519038076152304
634,sim_634_conc_real_2025-11-24.npy,5.56,-134.91,NEUTRAL,4,0.29,True,296.0,24.0,5.95,0.008773275465404668,PLUME,0.593186372745491,0.04809619238476954
635,sim_635_conc_real_2025-11-24.npy,7.87,-134.65,NEUTRAL,4,0.0,False,220.0,45.0,2.15,0.011563785429597843,PLUME,0.4408817635270541,0.09018036072144289
636,sim_636_conc_real_2025-11-24.npy,5.86,-135.07,NEUTRAL,4,0.18,True,436.0,126.0,5.25,0.012729828292397147,PLUME,0.87374749498998,0.25250501002004005
637,sim_637_conc_real_2025-11-24.npy,6.28,-134.8,SLIGHTLY_UNSTABLE,3,0.0,False,305.0,326.0,9.62,0.005146286188794759,PLUME,0.6112224448897795,0.6533066132264529
638,sim_638_conc_real_2025-11-24.npy,4.02,-134.96,NEUTRAL,4,0.52,True,1.0,431.0,9.5,0.008349541567769538,PLUME,0.002004008016032064,0.8637274549098196
639,sim_639_conc_real_2025-11-24.npy,2.42,-135.01,VERY_UNSTABLE,1,0.19,True,350.0,183.0,3.16,0.011784436449004822,PLUME,0.7014028056112225,0.3667334669338677
640,sim_640_conc_real_2025-11-24.npy,6.79,-134.8,NEUTRAL,4,0.0,False,28.0,327.0,1.72,0.006803708611778516,PLUME,0.056112224448897796,0.655310621242485
641,sim_641_conc_real_2025-11-24.npy,4.53,-135.16,NEUTRAL,4,0.0,False,459.0,135.0,5.69,0.012630582601421943,PLUME,0.9198396793587175,0.27054108216432865
642,sim_642_conc_real_2025-11-24.npy,3.27,-135.3,SLIGHTLY_UNSTABLE,3,0.03,True,344.0,436.0,8.16,0.009751353956724274,PLUME,0.6893787575150301,0.87374749498998
643,sim_643_conc_real_2025-11-24.npy,7.25,-134.63,NEUTRAL,4,0.0,False,428.0,419.0,8.45,0.009360564261645282,PLUME,0.8577154308617234,0.8396793587174348
644,sim_644_conc_real_2025-11-24.npy,6.56,-134.98,NEUTRAL,4,0.0,False,447.0,402.0,8.54,0.011640212846830329,PLUME,0.8957915831663327,0.8056112224448898
645,sim_645_conc_real_2025-11-24.npy,4.32,-135.32,NEUTRAL,4,0.0,False,35.0,387.0,4.88,0.002680891335270557,PLUME,0.07014028056112225,0.7755511022044088
646,sim_646_conc_real_2025-11-24.npy,7.49,-134.97,NEUTRAL,4,0.0,False,488.0,182.0,2.2,0.005749244343338695,PLUME,0.9779559118236473,0.36472945891783565
647,sim_647_conc_real_2025-11-24.npy,5.21,-134.81,SLIGHTLY_UNSTABLE,3,0.58,True,227.0,332.0,5.88,0.009571821432363369,PLUME,0.45490981963927857,0.6653306613226453
648,sim_648_conc_real_2025-11-24.npy,4.05,-135.26,NEUTRAL,4,0.26,True,19.0,412.0,4.69,0.0066794736880804225,PLUME,0.03807615230460922,0.8256513026052105
649,sim_649_conc_real_2025-11-24.npy,2.63,-135.3,MODERATELY_UNSTABLE,2,0.16,True,53.0,45.0,9.85,0.006980189980807487,PLUME,0.1062124248496994,0.09018036072144289
650,sim_650_conc_real_2025-11-24.npy,8.0,-134.77,NEUTRAL,4,0.0,False,346.0,358.0,7.31,0.0018292748910123924,PLUME,0.6933867735470942,0.717434869739479
651,sim_651_conc_real_2025-11-24.npy,5.56,-134.99,NEUTRAL,4,0.0,False,442.0,287.0,6.29,0.003675394139362406,PLUME,0.8857715430861723,0.5751503006012024
652,sim_652_conc_real_2025-11-24.npy,7.41,-134.69,NEUTRAL,4,0.0,False,471.0,42.0,3.97,0.0015040529226546175,PLUME,0.9438877755511023,0.0841683366733467
653,sim_653_conc_real_2025-11-24.npy,6.93,-134.87,NEUTRAL,4,0.69,True,373.0,121.0,9.42,0.005921292700997768,PLUME,0.7474949899799599,0.24248496993987975
654,sim_654_conc_real_2025-11-24.npy,7.81,-135.01,NEUTRAL,4,0.69,True,225.0,126.0,9.04,0.002267624590790105,PLUME,0.45090180360721444,0.25250501002004005
655,sim_655_conc_real_2025-11-24.npy,2.13,-135.03,VERY_UNSTABLE,1,0.0,False,19.0,386.0,3.09,0.00393057009982079,PLUME,0.03807615230460922,0.7735470941883767
656,sim_656_conc_real_2025-11-24.npy,7.18,-134.8,NEUTRAL,4,0.0,False,165.0,59.0,9.48,0.0050322502126487045,PLUME,0.3306613226452906,0.11823647294589178
657,sim_657_conc_real_2025-11-24.npy,6.19,-135.05,SLIGHTLY_UNSTABLE,3,0.0,False,403.0,383.0,4.89,0.0038025883507141417,PLUME,0.8076152304609219,0.7675350701402806
658,sim_658_conc_real_2025-11-24.npy,4.41,-135.58,VERY_UNSTABLE,1,0.0,False,395.0,238.0,3.59,0.010318948691088878,PLUME,0.7915831663326653,0.47695390781563124
659,sim_659_conc_real_2025-11-24.npy,1.82,-135.13,MODERATELY_STABLE,5,0.96,True,10.0,444.0,3.78,0.010175248858338024,PLUME,0.02004008016032064,0.8897795591182365
660,sim_660_conc_real_2025-11-24.npy,6.88,-135.07,NEUTRAL,4,0.59,True,460.0,451.0,5.98,0.004058135307295468,PLUME,0.9218436873747495,0.9038076152304609
661,sim_661_conc_real_2025-11-24.npy,7.46,-135.29,NEUTRAL,4,0.0,False,287.0,441.0,7.89,0.009185581185903072,PLUME,0.5751503006012024,0.8837675350701403
662,sim_662_conc_real_2025-11-24.npy,3.81,-135.17,SLIGHTLY_UNSTABLE,3,0.23,True,167.0,195.0,9.9,0.007638448666903169,PLUME,0.3346693386773547,0.3907815631262525
663,sim_663_conc_real_2025-11-24.npy,5.37,-135.46,NEUTRAL,4,0.59,True,461.0,276.0,3.63,0.00145351115376074,PLUME,0.9238476953907816,0.5531062124248497
664,sim_664_conc_real_2025-11-24.npy,7.76,-134.96,NEUTRAL,4,0.16,True,303.0,262.0,3.96,0.005278926870221168,PLUME,0.6072144288577155,0.5250501002004008
665,sim_665_conc_real_2025-11-24.npy,5.58,-134.9,NEUTRAL,4,0.19,True,493.0,121.0,7.14,0.00613909734501012,PLUME,0.9879759519038076,0.24248496993987975
666,sim_666_conc_real_2025-11-24.npy,7.43,-134.8,NEUTRAL,4,0.0,False,477.0,493.0,2.71,0.0048871173385116266,PLUME,0.9559118236472945,0.9879759519038076
667,sim_667_conc_real_2025-11-24.npy,3.87,-134.8,MODERATELY_STABLE,5,0.0,False,464.0,123.0,7.74,0.0036691005021104377,PLUME,0.9298597194388778,0.24649298597194388
668,sim_668_conc_real_2025-11-24.npy,4.41,-134.75,NEUTRAL,4,0.0,False,77.0,398.0,3.99,0.0033505698056499346,PLUME,0.15430861723446893,0.7975951903807615
669,sim_669_conc_real_2025-11-24.npy,5.9,-135.16,SLIGHTLY_UNSTABLE,3,0.92,True,347.0,472.0,2.2,0.004720150354340275,PLUME,0.6953907815631263,0.9458917835671342
670,sim_670_conc_real_2025-11-24.npy,2.91,-135.01,MODERATELY_UNSTABLE,2,0.0,False,356.0,126.0,6.98,0.010906198773451822,PLUME,0.7134268537074149,0.25250501002004005
671,sim_671_conc_real_2025-11-24.npy,4.63,-134.99,NEUTRAL,4,0.0,False,401.0,389.0,3.74,0.008446284023344727,PLUME,0.8036072144288577,0.779559118236473
672,sim_672_conc_real_2025-11-24.npy,5.76,-134.68,VERY_UNSTABLE,1,0.74,True,444.0,197.0,5.46,0.0028592935148757694,PLUME,0.8897795591182365,0.39478957915831664
673,sim_673_conc_real_2025-11-24.npy,5.02,-135.18,NEUTRAL,4,0.45,True,287.0,388.0,8.11,0.011961433379314441,PLUME,0.5751503006012024,0.7775551102204409
674,sim_674_conc_real_2025-11-24.npy,7.95,-134.98,NEUTRAL,4,0.97,True,298.0,24.0,9.75,0.00984565502311907,PLUME,0.5971943887775552,0.04809619238476954
675,sim_675_conc_real_2025-11-24.npy,2.42,-135.08,MODERATELY_UNSTABLE,2,0.0,False,225.0,344.0,3.25,0.012258520310860601,PLUME,0.45090180360721444,0.6893787575150301
676,sim_676_conc_real_2025-11-24.npy,7.83,-135.33,NEUTRAL,4,0.88,True,359.0,412.0,8.26,0.0035253118636601587,PLUME,0.7194388777555111,0.8256513026052105
677,sim_677_conc_real_2025-11-24.npy,3.53,-135.25,SLIGHTLY_UNSTABLE,3,0.0,False,469.0,133.0,3.57,0.005406351360871259,PLUME,0.9398797595190381,0.2665330661322645
678,sim_678_conc_real_2025-11-24.npy,6.46,-135.03,NEUTRAL,4,0.95,True,431.0,266.0,9.26,0.010285375179669312,PLUME,0.8637274549098196,0.533066132264529
679,sim_679_conc_real_2025-11-24.npy,6.2,-134.92,NEUTRAL,4,0.0,False,263.0,391.0,9.15,0.005643055592619481,PLUME,0.5270541082164328,0.7835671342685371
680,sim_680_conc_real_2025-11-24.npy,4.54,-135.38,VERY_UNSTABLE,1,0.91,True,446.0,203.0,2.13,0.009258211643113412,PLUME,0.8937875751503006,0.40681362725450904
681,sim_681_conc_real_2025-11-24.npy,4.48,-135.23,NEUTRAL,4,0.06,True,117.0,127.0,5.83,0.010399316444632937,PLUME,0.23446893787575152,0.2545090180360721
682,sim_682_conc_real_2025-11-24.npy,2.02,-135.01,MODERATELY_STABLE,5,0.22,True,359.0,139.0,7.27,0.008041422207241517,PLUME,0.7194388777555111,0.2785571142284569
683,sim_683_conc_real_2025-11-24.npy,6.81,-134.84,NEUTRAL,4,0.0,False,365.0,188.0,6.67,0.009193291718999982,PLUME,0.7314629258517034,0.37675350701402804
684,sim_684_conc_real_2025-11-24.npy,4.69,-135.18,NEUTRAL,4,0.13,True,20.0,315.0,7.05,0.007705346647257845,PLUME,0.04008016032064128,0.6312625250501002
685,sim_685_conc_real_2025-11-24.npy,4.36,-135.09,NEUTRAL,4,0.55,True,247.0,489.0,7.41,0.009318673158173741,PLUME,0.49498997995991983,0.9799599198396793
686,sim_686_conc_real_2025-11-24.npy,2.89,-134.93,MODERATELY_STABLE,5,0.59,True,23.0,1.0,5.39,0.008984469981931234,PLUME,0.04609218436873747,0.002004008016032064
687,sim_687_conc_real_2025-11-24.npy,6.46,-135.1,SLIGHTLY_UNSTABLE,3,0.0,False,240.0,255.0,2.54,0.009183963228323301,PLUME,0.48096192384769537,0.5110220440881763
688,sim_688_conc_real_2025-11-24.npy,1.22,-135.11,MODERATELY_STABLE,5,0.23,True,354.0,258.0,3.21,0.013592179172331218,PLUME,0.7094188376753507,0.5170340681362725
689,sim_689_conc_real_2025-11-24.npy,6.75,-135.57,NEUTRAL,4,0.04,True,385.0,447.0,4.06,0.00363215105432236,PLUME,0.7715430861723447,0.8957915831663327
690,sim_690_conc_real_2025-11-24.npy,4.24,-134.85,NEUTRAL,4,0.55,True,345.0,208.0,4.78,0.01287143500135753,PLUME,0.6913827655310621,0.4168336673346693
691,sim_691_conc_real_2025-11-24.npy,3.55,-134.37,MODERATELY_UNSTABLE,2,0.17,True,270.0,254.0,9.76,0.009932783282103707,PLUME,0.5410821643286573,0.5090180360721442
692,sim_692_conc_real_2025-11-24.npy,7.11,-134.92,NEUTRAL,4,0.62,True,274.0,23.0,6.4,0.007947367657671065,PLUME,0.5490981963927856,0.04609218436873747
693,sim_693_conc_real_2025-11-24.npy,4.86,-134.99,NEUTRAL,4,0.0,False,433.0,200.0,3.97,0.013735002732885037,PLUME,0.8677354709418837,0.40080160320641284
694,sim_694_conc_real_2025-11-24.npy,4.69,-135.12,MODERATELY_UNSTABLE,2,0.48,True,289.0,384.0,5.43,0.005910518343525161,PLUME,0.5791583166332666,0.7695390781563126
695,sim_695_conc_real_2025-11-24.npy,2.88,-135.21,MODERATELY_STABLE,5,0.76,True,352.0,250.0,1.65,0.010104726471083727,PLUME,0.7054108216432866,0.501002004008016
696,sim_696_conc_real_2025-11-24.npy,2.35,-134.87,MODERATELY_STABLE,5,0.09,True,38.0,64.0,6.86,0.005951483145685077,PLUME,0.07615230460921844,0.1282565130260521
697,sim_697_conc_real_2025-11-24.npy,3.36,-135.0,MODERATELY_STABLE,5,0.0,False,136.0,265.0,7.3,0.0018059783195387528,PLUME,0.2725450901803607,0.531062124248497
698,sim_698_conc_real_2025-11-24.npy,6.62,-135.1,NEUTRAL,4,0.0,False,84.0,214.0,1.87,0.007649459330657488,PLUME,0.1683366733466934,0.4288577154308617
699,sim_699_conc_real_2025-11-24.npy,2.73,-134.96,MODERATELY_STABLE,5,0.0,False,436.0,253.0,4.54,0.010078593005183522,PLUME,0.87374749498998,0.5070140280561122
700,sim_700_conc_real_2025-11-24.npy,5.99,-134.5,NEUTRAL,4,0.75,True,71.0,199.0,3.0,0.002167699275117727,PLUME,0.14228456913827656,0.39879759519038077
701,sim_701_conc_real_2025-11-24.npy,5.78,-134.95,NEUTRAL,4,0.97,True,73.0,53.0,3.98,0.004591851939901217,PLUME,0.1462925851703407,0.1062124248496994
702,sim_702_conc_real_2025-11-24.npy,4.9,-135.13,NEUTRAL,4,0.0,False,95.0,46.0,1.12,0.011106324749191489,PLUME,0.1903807615230461,0.09218436873747494
703,sim_703_conc_real_2025-11-24.npy,2.42,-134.88,MODERATELY_STABLE,5,0.0,False,391.0,192.0,3.54,0.013676919812748562,PLUME,0.7835671342685371,0.3847695390781563
704,sim_704_conc_real_2025-11-24.npy,7.26,-134.68,NEUTRAL,4,0.57,True,71.0,53.0,7.47,0.005058734351093205,PLUME,0.14228456913827656,0.1062124248496994
705,sim_705_conc_real_2025-11-24.npy,2.65,-135.04,MODERATELY_STABLE,5,0.02,True,190.0,47.0,5.38,0.001819691313619045,PLUME,0.3807615230460922,0.09418837675350701
706,sim_706_conc_real_2025-11-24.npy,7.59,-134.58,NEUTRAL,4,0.0,False,48.0,382.0,5.88,0.0111513786096574,PLUME,0.09619238476953908,0.7655310621242485
707,sim_707_conc_real_2025-11-24.npy,4.34,-135.12,NEUTRAL,4,0.0,False,458.0,281.0,5.25,0.008218109271882526,PLUME,0.9178356713426854,0.56312625250501
708,sim_708_conc_real_2025-11-24.npy,4.84,-134.95,NEUTRAL,4,0.0,False,20.0,331.0,9.39,0.005091313600710286,PLUME,0.04008016032064128,0.6633266533066132
709,sim_709_conc_real_2025-11-24.npy,2.27,-134.95,VERY_STABLE,6,0.48,True,431.0,347.0,1.0,0.010098590588779821,PLUME,0.8637274549098196,0.6953907815631263
710,sim_710_conc_real_2025-11-24.npy,7.16,-135.18,NEUTRAL,4,0.3,True,219.0,33.0,9.66,0.006572936993261776,PLUME,0.43887775551102204,0.06613226452905811
711,sim_711_conc_real_2025-11-24.npy,5.85,-135.35,NEUTRAL,4,0.0,False,401.0,102.0,4.03,0.010710598690653814,PLUME,0.8036072144288577,0.20440881763527055
712,sim_712_conc_real_2025-11-24.npy,3.87,-134.98,MODERATELY_UNSTABLE,2,0.76,True,132.0,8.0,4.13,0.009184522312975047,PLUME,0.26452905811623245,0.01603206412825651
713,sim_713_conc_real_2025-11-24.npy,4.54,-135.26,NEUTRAL,4,0.0,False,363.0,453.0,1.04,0.011593195008538896,PLUME,0.7274549098196392,0.9078156312625251
714,sim_714_conc_real_2025-11-24.npy,2.2,-135.37,VERY_STABLE,6,0.44,True,147.0,38.0,4.02,0.0088167564784632,PLUME,0.29458917835671344,0.07615230460921844
715,sim_715_conc_real_2025-11-24.npy,7.68,-134.97,NEUTRAL,4,0.69,True,215.0,30.0,4.76,0.004959469717868241,PLUME,0.4308617234468938,0.06012024048096192
716,sim_716_conc_real_2025-11-24.npy,5.02,-135.02,NEUTRAL,4,0.97,True,338.0,30.0,9.69,0.007279958692108002,PLUME,0.6773547094188377,0.06012024048096192
717,sim_717_conc_real_2025-11-24.npy,5.43,-134.76,SLIGHTLY_UNSTABLE,3,0.15,True,205.0,218.0,5.08,0.011068836316700203,PLUME,0.41082164328657317,0.43687374749499
718,sim_718_conc_real_2025-11-24.npy,2.06,-135.04,MODERATELY_STABLE,5,0.0,False,59.0,266.0,3.37,0.011719409548524521,PLUME,0.11823647294589178,0.533066132264529
719,sim_719_conc_real_2025-11-24.npy,3.06,-135.03,MODERATELY_STABLE,5,0.24,True,262.0,11.0,9.1,0.006173044198607333,PLUME,0.5250501002004008,0.022044088176352707
720,sim_720_conc_real_2025-11-24.npy,4.27,-135.09,MODERATELY_UNSTABLE,2,0.29,True,136.0,318.0,4.54,0.003973177063207346,PLUME,0.2725450901803607,0.6372745490981964
721,sim_721_conc_real_2025-11-24.npy,7.56,-134.93,NEUTRAL,4,0.52,True,120.0,427.0,5.65,0.005713995613752488,PLUME,0.24048096192384769,0.8557114228456913
722,sim_722_conc_real_2025-11-24.npy,1.29,-135.24,VERY_STABLE,6,0.0,False,91.0,445.0,6.58,0.01354410272582676,PLUME,0.18236472945891782,0.8917835671342685
723,sim_723_conc_real_2025-11-24.npy,2.9,-135.17,MODERATELY_UNSTABLE,2,0.0,False,150.0,302.0,6.51,0.0056318701692438305,PLUME,0.30060120240480964,0.6052104208416834
724,sim_724_conc_real_2025-11-24.npy,4.7,-134.87,MODERATELY_UNSTABLE,2,0.61,True,471.0,278.0,7.17,0.0018365112525776917,PLUME,0.9438877755511023,0.5571142284569138
725,sim_725_conc_real_2025-11-24.npy,7.12,-135.29,NEUTRAL,4,0.6,True,460.0,411.0,3.61,0.008616403065796384,PLUME,0.9218436873747495,0.8236472945891784
726,sim_726_conc_real_2025-11-24.npy,4.03,-134.52,NEUTRAL,4,0.0,False,17.0,77.0,8.19,0.004343916247770905,PLUME,0.03406813627254509,0.15430861723446893
727,sim_727_conc_real_2025-11-24.npy,4.6,-135.36,SLIGHTLY_UNSTABLE,3,0.85,True,443.0,273.0,9.44,0.007360787904108283,PLUME,0.8877755511022044,0.5470941883767535
728,sim_728_conc_real_2025-11-24.npy,6.74,-135.18,NEUTRAL,4,0.0,False,158.0,308.0,1.49,0.010214220247747126,PLUME,0.3166332665330661,0.6172344689378757
729,sim_729_conc_real_2025-11-24.npy,4.41,-135.18,NEUTRAL,4,0.4,True,318.0,240.0,2.71,0.004656293113313941,PLUME,0.6372745490981964,0.48096192384769537
730,sim_730_conc_real_2025-11-24.npy,4.27,-134.82,NEUTRAL,4,0.0,False,478.0,123.0,3.28,0.004829800869005852,PLUME,0.9579158316633266,0.24649298597194388
731,sim_731_conc_real_2025-11-24.npy,3.4,-134.82,MODERATELY_UNSTABLE,2,0.96,True,300.0,188.0,4.1,0.008426092175997397,PLUME,0.6012024048096193,0.37675350701402804
732,sim_732_conc_real_2025-11-24.npy,4.94,-134.64,SLIGHTLY_UNSTABLE,3,0.72,True,55.0,8.0,7.41,0.002499027309769345,PLUME,0.11022044088176353,0.01603206412825651
733,sim_733_conc_real_2025-11-24.npy,4.24,-135.1,NEUTRAL,4,0.87,True,439.0,325.0,4.19,0.005342727534808657,PLUME,0.8797595190380761,0.6513026052104208
734,sim_734_conc_real_2025-11-24.npy,6.26,-135.11,NEUTRAL,4,0.81,True,234.0,253.0,4.81,0.012244836690948214,PLUME,0.46893787575150303,0.5070140280561122
735,sim_735_conc_real_2025-11-24.npy,5.57,-134.77,NEUTRAL,4,0.0,False,25.0,276.0,1.88,0.01114699297665236,PLUME,0.050100200400801605,0.5531062124248497
736,sim_736_conc_real_2025-11-24.npy,4.37,-135.21,NEUTRAL,4,0.68,True,349.0,447.0,1.85,0.013041918263685556,PLUME,0.6993987975951904,0.8957915831663327
737,sim_737_conc_real_2025-11-24.npy,5.1,-135.09,NEUTRAL,4,0.71,True,3.0,137.0,5.99,0.008895796208339204,PLUME,0.006012024048096192,0.2745490981963928
738,sim_738_conc_real_2025-11-24.npy,7.09,-135.58,NEUTRAL,4,0.77,True,491.0,122.0,7.41,0.012554794063938994,PLUME,0.9839679358717435,0.24448897795591182
739,sim_739_conc_real_2025-11-24.npy,4.8,-134.77,NEUTRAL,4,0.84,True,150.0,358.0,7.44,0.004263791330339868,PLUME,0.30060120240480964,0.717434869739479
740,sim_740_conc_real_2025-11-24.npy,4.01,-134.87,NEUTRAL,4,0.0,False,496.0,169.0,7.44,0.003266843024550146,PLUME,0.9939879759519038,0.33867735470941884
741,sim_741_conc_real_2025-11-24.npy,5.29,-135.0,NEUTRAL,4,0.0,False,478.0,486.0,6.46,0.0033327813728206376,PLUME,0.9579158316633266,0.9739478957915831
742,sim_742_conc_real_2025-11-24.npy,6.44,-135.14,NEUTRAL,4,0.0,False,354.0,49.0,3.78,0.006427312317492868,PLUME,0.7094188376753507,0.09819639278557114
743,sim_743_conc_real_2025-11-24.npy,4.26,-135.69,NEUTRAL,4,0.0,False,76.0,260.0,8.23,0.01342543621860427,PLUME,0.1523046092184369,0.5210420841683366
