simulation_id,real_concentration_name_file,wind_speed,wind_dir_mean,stability_class,stability_index,sigma_y,sigma_z,RH,humidify,source_x,source_y,source_h,emission_rate,dispersion_model,gps_x,gps_y
576,sim_576_conc_real_2025-11-10.npy,7.25,-7.01,NEUTRAL,4,43.767,21.884,0.11,True,494.0,413.0,8.04,0.0033,PLUME,0.9899799599198397,0.8276553106212425
577,sim_577_conc_real_2025-11-10.npy,1.09,0.0,MODERATELY_STABLE,5,25.547,12.773,0.0,False,98.0,292.0,9.86,0.0043,PUFF,0.1963927855711423,0.5851703406813628
578,sim_578_conc_real_2025-11-10.npy,2.11,164.57,VERY_UNSTABLE,1,199.633,99.816,0.0,False,282.0,121.0,5.6,0.008,PUFF,0.5651302605210421,0.24248496993987975
579,sim_579_conc_real_2025-11-10.npy,5.23,0.61,NEUTRAL,4,42.808,21.404,0.3,True,1.0,339.0,4.05,0.0053,PUFF,0.002004008016032064,0.6793587174348698
580,sim_580_conc_real_2025-11-10.npy,4.51,-149.68,NEUTRAL,4,43.132,21.566,0.25,True,333.0,324.0,9.18,0.0034,PUFF,0.6673346693386774,0.6492985971943888
581,sim_581_conc_real_2025-11-10.npy,5.26,5.21,NEUTRAL,4,43.126,21.563,0.07,True,175.0,428.0,1.08,0.0093,PLUME,0.35070140280561124,0.8577154308617234
582,sim_582_conc_real_2025-11-10.npy,4.87,1.23,VERY_UNSTABLE,1,202.437,101.218,0.0,False,484.0,179.0,5.6,0.0007,PUFF,0.969939879759519,0.3587174348697395
583,sim_583_conc_real_2025-11-10.npy,1.26,0.0,MODERATELY_STABLE,5,25.942,12.971,0.0,False,258.0,492.0,3.59,0.0092,PLUME,0.5170340681362725,0.9859719438877755
584,sim_584_conc_real_2025-11-10.npy,5.47,0.0,NEUTRAL,4,42.493,21.247,0.23,True,129.0,24.0,3.84,0.0089,PLUME,0.25851703406813625,0.04809619238476954
585,sim_585_conc_real_2025-11-10.npy,6.78,48.92,NEUTRAL,4,42.967,21.484,0.0,False,87.0,396.0,1.4,0.0035,PLUME,0.1743486973947896,0.7935871743486974
586,sim_586_conc_real_2025-11-10.npy,3.46,-104.7,MODERATELY_STABLE,5,25.772,12.886,0.03,True,460.0,68.0,1.74,0.0099,PLUME,0.9218436873747495,0.13627254509018036
587,sim_587_conc_real_2025-11-10.npy,5.61,0.81,SLIGHTLY_UNSTABLE,3,74.137,37.069,0.0,False,176.0,362.0,9.44,0.0081,PUFF,0.3527054108216433,0.7254509018036072
588,sim_588_conc_real_2025-11-10.npy,3.31,-1.78,MODERATELY_UNSTABLE,2,125.686,62.843,0.68,True,423.0,67.0,2.17,0.0061,PUFF,0.8476953907815631,0.1342685370741483
589,sim_589_conc_real_2025-11-10.npy,5.9,-25.35,NEUTRAL,4,43.278,21.639,0.28,True,443.0,255.0,4.88,0.009,PUFF,0.8877755511022044,0.5110220440881763
590,sim_590_conc_real_2025-11-10.npy,2.47,-2.76,VERY_UNSTABLE,1,203.199,101.599,0.37,True,453.0,329.0,3.26,0.0094,PUFF,0.9078156312625251,0.6593186372745491
591,sim_591_conc_real_2025-11-10.npy,4.68,0.86,NEUTRAL,4,42.939,21.469,0.0,False,16.0,394.0,6.75,0.0065,PLUME,0.03206412825651302,0.7895791583166333
592,sim_592_conc_real_2025-11-10.npy,2.42,-3.31,MODERATELY_UNSTABLE,2,126.982,63.491,0.37,True,441.0,346.0,9.85,0.0028,PUFF,0.8837675350701403,0.6933867735470942
593,sim_593_conc_real_2025-11-10.npy,1.14,0.0,VERY_STABLE,6,14.76,7.38,0.48,True,40.0,458.0,2.66,0.0005,PLUME,0.08016032064128256,0.9178356713426854
594,sim_594_conc_real_2025-11-10.npy,6.93,-74.55,NEUTRAL,4,43.502,21.751,0.45,True,450.0,359.0,6.09,0.0054,PUFF,0.9018036072144289,0.7194388777555111
595,sim_595_conc_real_2025-11-10.npy,5.12,6.71,NEUTRAL,4,43.132,21.566,0.0,False,410.0,218.0,8.61,0.0076,PUFF,0.8216432865731463,0.43687374749499
596,sim_596_conc_real_2025-11-10.npy,7.44,0.0,NEUTRAL,4,43.278,21.639,0.72,True,364.0,359.0,3.09,0.004,PLUME,0.7294589178356713,0.7194388777555111
597,sim_597_conc_real_2025-11-10.npy,2.98,-3.17,MODERATELY_UNSTABLE,2,126.969,63.485,0.52,True,389.0,402.0,2.16,0.0076,PLUME,0.779559118236473,0.8056112224448898
598,sim_598_conc_real_2025-11-10.npy,1.22,0.0,MODERATELY_STABLE,5,25.38,12.69,0.0,False,13.0,70.0,5.21,0.004,PUFF,0.026052104208416832,0.1402805611222445
599,sim_599_conc_real_2025-11-10.npy,4.99,-2.0,NEUTRAL,4,42.756,21.378,0.0,False,79.0,304.0,8.97,0.0044,PUFF,0.15831663326653306,0.6092184368737475
600,sim_600_conc_real_2025-11-10.npy,6.0,-0.12,SLIGHTLY_UNSTABLE,3,74.636,37.318,0.0,False,473.0,158.0,1.26,0.0054,PUFF,0.9478957915831663,0.3166332665330661
601,sim_601_conc_real_2025-11-10.npy,5.97,-2.87,NEUTRAL,4,43.38,21.69,0.0,False,494.0,221.0,9.46,0.0029,PUFF,0.9899799599198397,0.44288577154308617
602,sim_602_conc_real_2025-11-10.npy,5.51,-0.91,SLIGHTLY_UNSTABLE,3,73.906,36.953,0.0,False,349.0,4.0,1.51,0.0036,PUFF,0.6993987975951904,0.008016032064128256
603,sim_603_conc_real_2025-11-10.npy,4.02,-0.14,NEUTRAL,4,43.304,21.652,0.38,True,168.0,491.0,7.11,0.0032,PUFF,0.3366733466933868,0.9839679358717435
604,sim_604_conc_real_2025-11-10.npy,3.24,0.0,SLIGHTLY_UNSTABLE,3,74.874,37.437,0.48,True,471.0,262.0,8.02,0.0029,PUFF,0.9438877755511023,0.5250501002004008
605,sim_605_conc_real_2025-11-10.npy,7.23,18.77,NEUTRAL,4,43.845,21.923,0.21,True,445.0,491.0,5.31,0.0028,PLUME,0.8917835671342685,0.9839679358717435
606,sim_606_conc_real_2025-11-10.npy,7.88,142.47,NEUTRAL,4,42.457,21.228,0.0,False,76.0,17.0,7.84,0.0085,PUFF,0.1523046092184369,0.03406813627254509
607,sim_607_conc_real_2025-11-10.npy,6.67,0.0,NEUTRAL,4,43.656,21.828,0.0,False,396.0,472.0,9.7,0.0049,PLUME,0.7935871743486974,0.9458917835671342
608,sim_608_conc_real_2025-11-10.npy,7.34,16.19,NEUTRAL,4,43.187,21.593,0.0,False,200.0,439.0,8.77,0.0049,PLUME,0.40080160320641284,0.8797595190380761
609,sim_609_conc_real_2025-11-10.npy,6.06,3.76,NEUTRAL,4,43.039,21.52,0.0,False,375.0,215.0,1.47,0.0025,PUFF,0.751503006012024,0.4308617234468938
610,sim_610_conc_real_2025-11-10.npy,1.38,0.0,VERY_STABLE,6,14.55,7.275,0.0,False,4.0,97.0,4.8,0.0077,PLUME,0.008016032064128256,0.19438877755511022
611,sim_611_conc_real_2025-11-10.npy,6.03,2.57,NEUTRAL,4,42.452,21.226,0.61,True,2.0,68.0,7.02,0.0085,PUFF,0.004008016032064128,0.13627254509018036
612,sim_612_conc_real_2025-11-10.npy,7.41,-109.48,NEUTRAL,4,43.798,21.899,0.71,True,467.0,454.0,1.76,0.0013,PUFF,0.935871743486974,0.9098196392785571
613,sim_613_conc_real_2025-11-10.npy,2.32,0.0,MODERATELY_UNSTABLE,2,126.166,63.083,0.0,False,476.0,71.0,6.46,0.0089,PUFF,0.9539078156312625,0.14228456913827656
614,sim_614_conc_real_2025-11-10.npy,6.7,-47.03,NEUTRAL,4,43.085,21.542,0.0,False,210.0,396.0,5.68,0.0081,PLUME,0.42084168336673344,0.7935871743486974
615,sim_615_conc_real_2025-11-10.npy,2.29,-111.25,MODERATELY_STABLE,5,25.709,12.855,0.83,True,365.0,222.0,3.65,0.0061,PLUME,0.7314629258517034,0.44488977955911824
616,sim_616_conc_real_2025-11-10.npy,0.65,166.38,VERY_STABLE,6,14.888,7.444,0.69,True,421.0,398.0,6.71,0.005,PLUME,0.843687374749499,0.7975951903807615
617,sim_617_conc_real_2025-11-10.npy,7.6,0.0,NEUTRAL,4,43.255,21.628,0.14,True,329.0,382.0,8.34,0.0005,PUFF,0.6593186372745491,0.7655310621242485
618,sim_618_conc_real_2025-11-10.npy,4.94,-11.05,SLIGHTLY_UNSTABLE,3,74.287,37.144,0.45,True,345.0,263.0,1.8,0.0002,PUFF,0.6913827655310621,0.5270541082164328
619,sim_619_conc_real_2025-11-10.npy,3.03,-108.49,SLIGHTLY_UNSTABLE,3,73.684,36.842,0.74,True,28.0,287.0,6.56,0.0067,PUFF,0.056112224448897796,0.5751503006012024
620,sim_620_conc_real_2025-11-10.npy,4.92,0.0,NEUTRAL,4,42.566,21.283,0.51,True,191.0,58.0,1.17,0.006,PLUME,0.38276553106212424,0.11623246492985972
621,sim_621_conc_real_2025-11-10.npy,3.06,0.0,SLIGHTLY_UNSTABLE,3,73.506,36.753,0.49,True,212.0,86.0,5.96,0.0062,PUFF,0.4248496993987976,0.17234468937875752
622,sim_622_conc_real_2025-11-10.npy,4.99,4.77,NEUTRAL,4,43.39,21.695,0.0,False,458.0,294.0,5.78,0.002,PUFF,0.9178356713426854,0.5891783567134269
623,sim_623_conc_real_2025-11-10.npy,5.0,-69.15,MODERATELY_UNSTABLE,2,125.612,62.806,0.37,True,227.0,353.0,5.37,0.0095,PLUME,0.45490981963927857,0.7074148296593187
624,sim_624_conc_real_2025-11-10.npy,1.06,-26.19,MODERATELY_STABLE,5,25.801,12.901,0.83,True,201.0,438.0,5.49,0.0071,PLUME,0.4028056112224449,0.8777555110220441
625,sim_625_conc_real_2025-11-10.npy,5.34,0.77,NEUTRAL,4,42.479,21.24,0.0,False,114.0,6.0,4.86,0.0067,PUFF,0.22845691382765532,0.012024048096192385
626,sim_626_conc_real_2025-11-10.npy,4.8,-1.9,NEUTRAL,4,43.053,21.527,0.0,False,30.0,436.0,5.2,0.0081,PUFF,0.06012024048096192,0.87374749498998
627,sim_627_conc_real_2025-11-10.npy,6.69,0.0,NEUTRAL,4,43.339,21.67,0.65,True,406.0,340.0,6.4,0.0052,PUFF,0.8136272545090181,0.6813627254509018
628,sim_628_conc_real_2025-11-10.npy,6.07,0.0,NEUTRAL,4,43.241,21.621,0.0,False,200.0,458.0,5.04,0.0097,PUFF,0.40080160320641284,0.9178356713426854
629,sim_629_conc_real_2025-11-10.npy,4.99,75.93,NEUTRAL,4,42.472,21.236,0.18,True,75.0,72.0,8.42,0.007,PUFF,0.15030060120240482,0.14428857715430862
630,sim_630_conc_real_2025-11-10.npy,3.37,38.23,MODERATELY_STABLE,5,25.972,12.986,0.46,True,323.0,470.0,9.67,0.0098,PLUME,0.6472945891783567,0.9418837675350702
631,sim_631_conc_real_2025-11-10.npy,6.0,2.45,NEUTRAL,4,43.392,21.696,0.4,True,336.0,429.0,9.64,0.0046,PUFF,0.6733466933867736,0.8597194388777555
632,sim_632_conc_real_2025-11-10.npy,6.05,0.0,NEUTRAL,4,43.567,21.783,0.0,False,475.0,355.0,8.9,0.0096,PUFF,0.9519038076152304,0.7114228456913828
633,sim_633_conc_real_2025-11-10.npy,2.62,1.98,VERY_UNSTABLE,1,203.503,101.751,0.96,True,429.0,385.0,6.21,0.0009,PLUME,0.8597194388777555,0.7715430861723447
634,sim_634_conc_real_2025-11-10.npy,7.09,21.45,NEUTRAL,4,43.35,21.675,0.0,False,220.0,485.0,9.92,0.0088,PLUME,0.4408817635270541,0.9719438877755511
635,sim_635_conc_real_2025-11-10.npy,3.07,0.0,MODERATELY_STABLE,5,25.783,12.891,0.0,False,238.0,407.0,3.78,0.0046,PLUME,0.47695390781563124,0.8156312625250501
636,sim_636_conc_real_2025-11-10.npy,6.43,3.03,NEUTRAL,4,42.869,21.435,0.0,False,36.0,364.0,9.13,0.0014,PUFF,0.07214428857715431,0.7294589178356713
637,sim_637_conc_real_2025-11-10.npy,6.51,20.73,NEUTRAL,4,42.914,21.457,0.66,True,155.0,352.0,2.6,0.0018,PUFF,0.3106212424849699,0.7054108216432866
638,sim_638_conc_real_2025-11-10.npy,6.16,4.35,NEUTRAL,4,42.473,21.237,0.53,True,100.0,33.0,5.62,0.0053,PLUME,0.20040080160320642,0.06613226452905811
639,sim_639_conc_real_2025-11-10.npy,4.55,0.0,NEUTRAL,4,43.567,21.783,0.41,True,359.0,472.0,3.24,0.0027,PLUME,0.7194388777555111,0.9458917835671342
640,sim_640_conc_real_2025-11-10.npy,6.23,0.0,NEUTRAL,4,42.983,21.492,0.0,False,333.0,242.0,1.8,0.0092,PUFF,0.6673346693386774,0.4849699398797595
641,sim_641_conc_real_2025-11-10.npy,1.65,60.85,VERY_STABLE,6,14.765,7.382,0.23,True,396.0,244.0,6.87,0.0071,PLUME,0.7935871743486974,0.48897795591182364
642,sim_642_conc_real_2025-11-10.npy,1.22,-15.54,MODERATELY_STABLE,5,25.669,12.835,0.0,False,401.0,0.0,1.67,0.0083,PLUME,0.8036072144288577,0.0
643,sim_643_conc_real_2025-11-10.npy,6.6,-1.51,NEUTRAL,4,42.498,21.249,0.26,True,51.0,127.0,9.12,0.0049,PUFF,0.10220440881763528,0.2545090180360721
644,sim_644_conc_real_2025-11-10.npy,3.95,-11.15,MODERATELY_STABLE,5,25.786,12.893,0.93,True,301.0,365.0,4.31,0.0088,PUFF,0.6032064128256514,0.7314629258517034
645,sim_645_conc_real_2025-11-10.npy,6.5,-88.85,NEUTRAL,4,43.083,21.542,0.09,True,24.0,447.0,6.41,0.0066,PUFF,0.04809619238476954,0.8957915831663327
646,sim_646_conc_real_2025-11-10.npy,7.13,65.43,NEUTRAL,4,42.439,21.22,0.0,False,23.0,8.0,8.15,0.0073,PLUME,0.04609218436873747,0.01603206412825651
647,sim_647_conc_real_2025-11-10.npy,6.38,-170.27,SLIGHTLY_UNSTABLE,3,74.101,37.05,0.32,True,371.0,134.0,6.13,0.0019,PUFF,0.7434869739478958,0.2685370741482966
648,sim_648_conc_real_2025-11-10.npy,7.26,-146.58,NEUTRAL,4,42.59,21.295,0.6,True,12.0,217.0,9.99,0.005,PLUME,0.02404809619238477,0.4348697394789579
649,sim_649_conc_real_2025-11-10.npy,5.25,0.0,NEUTRAL,4,43.024,21.512,0.0,False,186.0,384.0,7.44,0.0093,PLUME,0.3727454909819639,0.7695390781563126
650,sim_650_conc_real_2025-11-10.npy,1.19,-158.51,MODERATELY_STABLE,5,25.457,12.729,0.58,True,70.0,204.0,5.64,0.002,PLUME,0.1402805611222445,0.4088176352705411
651,sim_651_conc_real_2025-11-10.npy,3.85,0.0,MODERATELY_UNSTABLE,2,126.167,63.083,0.79,True,422.0,232.0,4.88,0.0066,PUFF,0.845691382765531,0.4649298597194389
652,sim_652_conc_real_2025-11-10.npy,6.15,-31.63,NEUTRAL,4,43.152,21.576,0.0,False,471.0,7.0,9.37,0.0049,PUFF,0.9438877755511023,0.014028056112224449
653,sim_653_conc_real_2025-11-10.npy,7.59,0.08,NEUTRAL,4,42.438,21.219,0.69,True,5.0,14.0,9.92,0.0065,PLUME,0.01002004008016032,0.028056112224448898
654,sim_654_conc_real_2025-11-10.npy,5.87,0.0,NEUTRAL,4,43.058,21.529,0.0,False,178.0,401.0,8.35,0.0023,PUFF,0.35671342685370744,0.8036072144288577
655,sim_655_conc_real_2025-11-10.npy,6.9,0.0,NEUTRAL,4,43.164,21.582,0.0,False,343.0,329.0,7.08,0.0097,PUFF,0.687374749498998,0.6593186372745491
656,sim_656_conc_real_2025-11-10.npy,5.02,-40.24,NEUTRAL,4,43.455,21.728,0.0,False,469.0,311.0,8.04,0.0071,PUFF,0.9398797595190381,0.6232464929859719
657,sim_657_conc_real_2025-11-10.npy,5.32,0.0,NEUTRAL,4,43.704,21.852,0.42,True,430.0,458.0,5.28,0.0006,PUFF,0.8617234468937875,0.9178356713426854
658,sim_658_conc_real_2025-11-10.npy,6.28,0.0,SLIGHTLY_UNSTABLE,3,73.685,36.843,0.84,True,82.0,277.0,3.37,0.007,PUFF,0.16432865731462926,0.5551102204408818
659,sim_659_conc_real_2025-11-10.npy,4.4,-0.51,NEUTRAL,4,42.91,21.455,0.0,False,284.0,257.0,9.42,0.0032,PLUME,0.5691382765531062,0.5150300601202404
660,sim_660_conc_real_2025-11-10.npy,1.52,-37.56,VERY_STABLE,6,14.956,7.478,0.0,False,408.0,486.0,3.33,0.0044,PLUME,0.8176352705410822,0.9739478957915831
661,sim_661_conc_real_2025-11-10.npy,4.23,-107.23,NEUTRAL,4,43.244,21.622,0.22,True,497.0,58.0,9.83,0.0077,PUFF,0.9959919839679359,0.11623246492985972
662,sim_662_conc_real_2025-11-10.npy,6.28,5.28,SLIGHTLY_UNSTABLE,3,73.372,36.686,0.96,True,168.0,30.0,1.88,0.0019,PUFF,0.3366733466933868,0.06012024048096192
663,sim_663_conc_real_2025-11-10.npy,4.56,0.0,NEUTRAL,4,43.217,21.609,0.0,False,492.0,1.0,3.5,0.0017,PUFF,0.9859719438877755,0.002004008016032064
664,sim_664_conc_real_2025-11-10.npy,6.61,142.56,NEUTRAL,4,43.222,21.611,0.62,True,356.0,342.0,1.99,0.0006,PUFF,0.7134268537074149,0.685370741482966
665,sim_665_conc_real_2025-11-10.npy,7.85,0.0,NEUTRAL,4,42.894,21.447,0.0,False,344.0,153.0,1.49,0.0086,PLUME,0.6893787575150301,0.3066132264529058
666,sim_666_conc_real_2025-11-10.npy,2.54,4.53,VERY_STABLE,6,14.587,7.293,0.38,True,210.0,21.0,8.35,0.0062,PUFF,0.42084168336673344,0.04208416833667335
667,sim_667_conc_real_2025-11-10.npy,2.66,89.51,VERY_UNSTABLE,1,201.37,100.685,0.0,False,29.0,447.0,3.32,0.005,PLUME,0.05811623246492986,0.8957915831663327
668,sim_668_conc_real_2025-11-10.npy,2.7,-88.3,VERY_UNSTABLE,1,200.255,100.128,0.05,True,343.0,121.0,4.47,0.0094,PLUME,0.687374749498998,0.24248496993987975
669,sim_669_conc_real_2025-11-10.npy,6.92,169.01,NEUTRAL,4,42.904,21.452,0.0,False,365.0,107.0,9.98,0.007,PLUME,0.7314629258517034,0.21442885771543085
670,sim_670_conc_real_2025-11-10.npy,2.27,1.59,MODERATELY_STABLE,5,25.873,12.936,0.86,True,357.0,379.0,6.33,0.0034,PLUME,0.7154308617234469,0.7595190380761523
671,sim_671_conc_real_2025-11-10.npy,5.36,0.0,VERY_UNSTABLE,1,198.527,99.263,0.96,True,99.0,129.0,1.28,0.0015,PLUME,0.19839679358717435,0.25851703406813625
672,sim_672_conc_real_2025-11-10.npy,2.95,87.8,MODERATELY_UNSTABLE,2,124.34,62.17,0.0,False,220.0,9.0,4.13,0.0096,PLUME,0.4408817635270541,0.018036072144288578
673,sim_673_conc_real_2025-11-10.npy,6.39,0.0,NEUTRAL,4,43.119,21.56,0.0,False,459.0,29.0,2.37,0.0016,PLUME,0.9198396793587175,0.05811623246492986
674,sim_674_conc_real_2025-11-10.npy,4.07,0.0,NEUTRAL,4,42.846,21.423,0.67,True,46.0,353.0,6.32,0.008,PUFF,0.09218436873747494,0.7074148296593187
675,sim_675_conc_real_2025-11-10.npy,4.18,0.0,NEUTRAL,4,43.775,21.887,0.0,False,450.0,463.0,2.06,0.0028,PUFF,0.9018036072144289,0.9278557114228457
676,sim_676_conc_real_2025-11-10.npy,4.73,0.0,NEUTRAL,4,42.677,21.339,0.0,False,99.0,254.0,7.02,0.0055,PLUME,0.19839679358717435,0.5090180360721442
677,sim_677_conc_real_2025-11-10.npy,5.71,-4.9,NEUTRAL,4,43.062,21.531,0.0,False,387.0,210.0,2.59,0.0077,PUFF,0.7755511022044088,0.42084168336673344
678,sim_678_conc_real_2025-11-10.npy,5.38,-41.6,NEUTRAL,4,43.197,21.598,0.0,False,456.0,167.0,7.19,0.0055,PUFF,0.9138276553106213,0.3346693386773547
679,sim_679_conc_real_2025-11-10.npy,6.33,6.9,NEUTRAL,4,42.646,21.323,0.55,True,240.0,84.0,6.79,0.0073,PLUME,0.48096192384769537,0.1683366733466934
680,sim_680_conc_real_2025-11-10.npy,7.19,-166.73,NEUTRAL,4,43.714,21.857,0.0,False,451.0,441.0,5.98,0.0075,PLUME,0.9038076152304609,0.8837675350701403
681,sim_681_conc_real_2025-11-10.npy,6.5,-3.48,NEUTRAL,4,42.521,21.261,0.0,False,85.0,137.0,7.77,0.0085,PLUME,0.17034068136272545,0.2745490981963928
682,sim_682_conc_real_2025-11-10.npy,6.58,22.79,NEUTRAL,4,43.264,21.632,0.48,True,390.0,324.0,5.97,0.0076,PUFF,0.781563126252505,0.6492985971943888
683,sim_683_conc_real_2025-11-10.npy,3.73,0.0,MODERATELY_STABLE,5,25.517,12.758,0.13,True,254.0,119.0,2.76,0.0047,PLUME,0.5090180360721442,0.23847695390781562
684,sim_684_conc_real_2025-11-10.npy,6.19,1.16,NEUTRAL,4,43.722,21.861,0.0,False,474.0,419.0,2.43,0.0013,PUFF,0.9498997995991983,0.8396793587174348
685,sim_685_conc_real_2025-11-10.npy,5.56,0.0,VERY_UNSTABLE,1,198.783,99.392,0.81,True,185.0,89.0,1.24,0.0083,PUFF,0.37074148296593185,0.17835671342685372
686,sim_686_conc_real_2025-11-10.npy,2.71,-0.34,MODERATELY_STABLE,5,25.669,12.834,0.05,True,107.0,386.0,6.24,0.0009,PUFF,0.21442885771543085,0.7735470941883767
687,sim_687_conc_real_2025-11-10.npy,3.03,0.0,MODERATELY_UNSTABLE,2,125.887,62.944,0.0,False,160.0,422.0,9.98,0.0023,PLUME,0.32064128256513025,0.845691382765531
688,sim_688_conc_real_2025-11-10.npy,4.23,0.0,NEUTRAL,4,42.875,21.438,0.88,True,236.0,283.0,4.67,0.0015,PUFF,0.4729458917835671,0.5671342685370742
689,sim_689_conc_real_2025-11-10.npy,5.51,-116.01,NEUTRAL,4,42.724,21.362,0.0,False,23.0,297.0,1.61,0.0062,PLUME,0.04609218436873747,0.5951903807615231
690,sim_690_conc_real_2025-11-10.npy,5.77,0.6,NEUTRAL,4,42.919,21.459,0.0,False,17.0,386.0,1.47,0.0084,PUFF,0.03406813627254509,0.7735470941883767
691,sim_691_conc_real_2025-11-10.npy,4.05,-1.22,NEUTRAL,4,42.776,21.388,0.0,False,300.0,122.0,6.1,0.0098,PUFF,0.6012024048096193,0.24448897795591182
692,sim_692_conc_real_2025-11-10.npy,7.73,-2.3,NEUTRAL,4,42.998,21.499,0.0,False,404.0,104.0,8.18,0.0038,PLUME,0.8096192384769539,0.20841683366733466
693,sim_693_conc_real_2025-11-10.npy,1.21,128.13,MODERATELY_STABLE,5,25.788,12.894,0.0,False,356.0,314.0,9.21,0.0072,PUFF,0.7134268537074149,0.6292585170340681
694,sim_694_conc_real_2025-11-10.npy,2.7,3.62,VERY_STABLE,6,14.756,7.378,0.63,True,409.0,202.0,8.71,0.0095,PLUME,0.8196392785571143,0.40480961923847697
695,sim_695_conc_real_2025-11-10.npy,7.82,-2.12,NEUTRAL,4,43.609,21.805,0.0,False,488.0,356.0,4.35,0.0084,PUFF,0.9779559118236473,0.7134268537074149
696,sim_696_conc_real_2025-11-10.npy,4.29,-0.04,NEUTRAL,4,43.118,21.559,0.0,False,235.0,395.0,4.94,0.0093,PUFF,0.4709418837675351,0.7915831663326653
697,sim_697_conc_real_2025-11-10.npy,7.31,68.78,NEUTRAL,4,43.682,21.841,0.72,True,468.0,411.0,7.56,0.0074,PLUME,0.9378757515030061,0.8236472945891784
698,sim_698_conc_real_2025-11-10.npy,5.07,-114.67,VERY_UNSTABLE,1,204.442,102.221,0.0,False,395.0,484.0,1.2,0.0063,PLUME,0.7915831663326653,0.969939879759519
699,sim_699_conc_real_2025-11-10.npy,3.38,0.0,MODERATELY_STABLE,5,25.46,12.73,0.0,False,188.0,113.0,7.03,0.0046,PLUME,0.37675350701402804,0.22645290581162325
700,sim_700_conc_real_2025-11-10.npy,5.02,-73.96,NEUTRAL,4,42.547,21.273,0.0,False,183.0,18.0,2.05,0.0042,PLUME,0.3667334669338677,0.036072144288577156
701,sim_701_conc_real_2025-11-10.npy,4.81,-3.18,NEUTRAL,4,43.086,21.543,0.0,False,25.0,448.0,1.22,0.0004,PLUME,0.050100200400801605,0.8977955911823647
702,sim_702_conc_real_2025-11-10.npy,5.3,-0.49,VERY_UNSTABLE,1,201.6,100.8,0.0,False,407.0,222.0,8.39,0.0094,PUFF,0.8156312625250501,0.44488977955911824
703,sim_703_conc_real_2025-11-10.npy,4.72,-35.83,NEUTRAL,4,42.882,21.441,0.0,False,291.0,231.0,7.06,0.0044,PUFF,0.5831663326653307,0.46292585170340683
704,sim_704_conc_real_2025-11-10.npy,5.35,-37.5,NEUTRAL,4,43.273,21.637,0.55,True,497.0,112.0,8.39,0.0018,PUFF,0.9959919839679359,0.22444889779559118
705,sim_705_conc_real_2025-11-10.npy,4.18,0.0,MODERATELY_UNSTABLE,2,127.235,63.617,0.32,True,401.0,423.0,3.56,0.0026,PUFF,0.8036072144288577,0.8476953907815631
706,sim_706_conc_real_2025-11-10.npy,3.81,0.0,MODERATELY_UNSTABLE,2,128.169,64.084,0.36,True,435.0,495.0,1.17,0.0078,PUFF,0.8717434869739479,0.9919839679358717
707,sim_707_conc_real_2025-11-10.npy,1.87,0.0,VERY_STABLE,6,14.763,7.382,0.0,False,452.0,102.0,2.02,0.0072,PLUME,0.905811623246493,0.20440881763527055
708,sim_708_conc_real_2025-11-10.npy,6.94,0.85,NEUTRAL,4,43.676,21.838,0.0,False,493.0,378.0,2.71,0.0096,PLUME,0.9879759519038076,0.7575150300601202
709,sim_709_conc_real_2025-11-10.npy,4.43,-179.08,SLIGHTLY_UNSTABLE,3,75.789,37.895,0.0,False,493.0,456.0,6.1,0.0075,PLUME,0.9879759519038076,0.9138276553106213
710,sim_710_conc_real_2025-11-10.npy,2.47,1.94,VERY_UNSTABLE,1,201.857,100.928,0.0,False,438.0,197.0,2.31,0.006,PUFF,0.8777555110220441,0.39478957915831664
711,sim_711_conc_real_2025-11-10.npy,4.07,-0.55,NEUTRAL,4,43.622,21.811,0.0,False,477.0,376.0,4.01,0.0049,PLUME,0.9559118236472945,0.7535070140280561
712,sim_712_conc_real_2025-11-10.npy,6.56,-57.45,NEUTRAL,4,42.454,21.227,0.67,True,54.0,48.0,3.47,0.0057,PUFF,0.10821643286573146,0.09619238476953908
713,sim_713_conc_real_2025-11-10.npy,1.85,70.35,VERY_STABLE,6,14.908,7.454,0.0,False,441.0,401.0,1.68,0.0038,PLUME,0.8837675350701403,0.8036072144288577
714,sim_714_conc_real_2025-11-10.npy,5.38,-3.61,NEUTRAL,4,43.562,21.781,0.26,True,423.0,414.0,7.06,0.0029,PUFF,0.8476953907815631,0.8296593186372746
715,sim_715_conc_real_2025-11-10.npy,1.88,2.1,VERY_STABLE,6,14.798,7.399,0.0,False,89.0,490.0,9.4,0.0085,PLUME,0.17835671342685372,0.9819639278557114
716,sim_716_conc_real_2025-11-10.npy,4.09,0.0,NEUTRAL,4,42.454,21.227,0.0,False,27.0,66.0,5.35,0.0029,PUFF,0.05410821643286573,0.13226452905811623
717,sim_717_conc_real_2025-11-10.npy,5.81,2.35,NEUTRAL,4,43.63,21.815,0.0,False,402.0,458.0,7.01,0.0096,PLUME,0.8056112224448898,0.9178356713426854
718,sim_718_conc_real_2025-11-10.npy,4.9,-0.38,VERY_UNSTABLE,1,202.673,101.337,0.0,False,229.0,478.0,7.27,0.0081,PLUME,0.4589178356713427,0.9579158316633266
719,sim_719_conc_real_2025-11-10.npy,3.41,-29.15,MODERATELY_STABLE,5,25.782,12.891,0.0,False,471.0,9.0,6.97,0.0024,PLUME,0.9438877755511023,0.018036072144288578
